year,year_5,3GCREC,3GCRKP,CRAB,CREC,CRKP,CRPA,IncomeGroup,source
2012,"(2009,2014]",0.131379128,0.118152524,0.025,0.002122733,0.004504505,0.063018242,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2012,"(2009,2014]",0.08,0.13,0.35,0.01,0.07,0.18,H,"The Surveillance Network, USA/ResistanceMap Surveillance Network"
2012,"(2009,2014]",0.27,0.87,0.79,0.04,0.24,0.48,UM,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela"
2013,"(2009,2014]",0.08,0.06,NA,0,0.01,NA,H,Australian Group on Antimicrobial Resistance (AGAR)
2013,"(2009,2014]",0.098491773,0.107332625,0.078431373,0.000234907,0.012087912,0.123376623,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.079980252,0.153198653,NA,0.000471032,0.003236246,0.11003861,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.395721925,0.695652174,0.595505618,0.028409091,0,0.13559322,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.12,0.05,NA,0,0.01,0.28,H,Canadian Antimicrobial Resistance Alliance (CARA)
2013,"(2009,2014]",0.0875,0.5,0.894736842,0,0.005319149,0.253112033,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.388888889,0.308823529,0.606060606,0,0.058823529,0.191489362,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.131008802,0.51975213,0.043956044,0,0.005295675,0.156976744,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.080783354,0.115311909,0.016393443,0.000353107,0.001550388,0.029268293,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.073529412,0.233333333,NA,0,0.027027027,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.070698925,0.021818182,0,0,0,0.103975535,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.095233406,0.280185759,0.0591133,0.001147626,0.006514658,0.171858217,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.107403936,0.160574413,0.088888889,0.000937559,0.00655308,0.153968254,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.172111554,0.70115894,0.905660377,0.013535032,0.593879239,0.492588369,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.188587335,0.373429084,0.501039501,0.001476015,0.016949153,0.30239521,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.049586777,0,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.8,0.86,0.87,0.11,0.6,0.5,LM,"Private laboratory network, India"
2013,"(2009,2014]",0.106451613,0.193037975,0.023529412,0.000403877,0.003154574,0.093137255,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.261904762,0.551006246,0.794871795,0.006267235,0.343427392,0.258883249,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.139705882,0.663043478,NA,0,0,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.076036866,0.44137931,NA,0,0,0.189189189,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.106312292,0.339622642,NA,0,0.018867925,0.176470588,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.59,0.89,NA,0,0,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2013,"(2009,2014]",0.28,0.62,NA,NA,NA,NA,L,"Malawi Liverpool Wellcome Trust Clinical Research Programme, University of Malawi the College of Medicine"
2013,"(2009,2014]",0.22,0.3,0.55,0,0.02,NA,UM,"Ministry of Health, Malaysia"
2013,"(2009,2014]",0.08677686,0.28358209,NA,0,0.059701493,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",NA,NA,0.88,0.05,0.01,0.25,UM,Hospital Civil de Guadalajara Fray Antonio Alcalde
2013,"(2009,2014]",0.060765191,0.075685904,0.010526316,0,0.001895735,0.039115646,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.06,0.17,NA,0,0,NA,H,"Public Health Surveillance, Institute of Environmental Science and Research Ltd (ESR), New Zealand"
2013,"(2009,2014]",0.055248619,0.040310078,0,0.000649562,0.001550388,0.058252427,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.87,NA,NA,0,NA,NA,LM,"Chughtai's laboratory, Lahore (CLL)"
2013,"(2009,2014]",0.109073359,0.651595745,0.497354497,0,0.008108108,0.322751323,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.149365198,0.369923161,0.689956332,0.001124438,0.017699115,0.206002729,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.228187919,0.672897196,0.854014599,0,0.204651163,0.604651163,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.33,0.88,0.93,0.03,0.38,0.48,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2013,"(2009,2014]",0.29739777,0.663934426,0.457746479,0,0.005847953,0.588785047,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.087418301,0.289795918,NA,0.000816993,0.004081633,0.255639098,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.18,0.66,0.75,0,0.02,0.44,UM,"SA National Health Laboratory Services and SASCM Private Data, South Africa"
2013,"(2009,2014]",0.133007417,0.198227236,0.757894737,0.007431177,0.016116035,0.175757576,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.05204461,0.036153846,0.055555556,0.00027222,0,0.071566731,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.08,0.08,0.11,0,0.01,0.1,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2013,"(2009,2014]",0.54,0.58,0.65,0.04,0.12,0.23,H,Taiwan National Institutes of Infectious Diseases and Vaccinology
2013,"(2009,2014]",0.37,0.32,0.55,0.01,0.02,0.24,UM,"National Antimicrobial Resistance Surveillance Center, Thailand (NARST)"
2013,"(2009,2014]",0.45,0.59,NA,0.05,0.15,0.36,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2013,"(2009,2014]",0.147130276,0.136490251,0.020134228,0.000479923,0.004757374,0.052160954,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2013,"(2009,2014]",0.1,0.12,0.35,0,0.04,0.16,H,"National Healthcare Safety Network, USA/ResistanceMap Surveillance Network"
2013,"(2009,2014]",0.34,0.35,NA,0.01,0.08,0.22,UM,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela"
2013,"(2009,2014]",0.64,0.42,0.56,0.09,0.22,0.23,LM,Vietnam Resistance Project (VINARES)
2014,"(2009,2014]",0.14,0.5,0.78,0,0.09,0.25,H,WHONET-Argentina Network and SIREVA II Argentina Network
2014,"(2009,2014]",0.09,0.08,NA,0,0.01,NA,H,Australian Group on Antimicrobial Resistance (AGAR)
2014,"(2009,2014]",0.093690652,0.082329317,0.064102564,0.000217391,0.006179197,0.127358491,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.71,0.9,0.92,0.06,0.56,0.94,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2014,"(2009,2014]",0.097430407,0.162886598,NA,0.000382555,0.004662005,0.101744186,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.403669725,0.748344371,0.590909091,0.005076142,0.071942446,0.291666667,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.09,0.09,NA,0,0.02,0.31,H,Canadian Antimicrobial Resistance Alliance (CARA)
2014,"(2009,2014]",0.2,NA,NA,0,NA,NA,H,Chilean Society of infectious diseases
2014,"(2009,2014]",0.597,0.369,0.57,0.019,0.064,0.256,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2014,"(2009,2014]",0.108433735,0.479041916,0.873493976,0,0.008982036,0.353448276,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.287581699,0.325,0.775862069,0,0.05,0.333333333,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.139691068,0.529284165,0.050847458,0,0.00087108,0.140625,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.070068027,0.075675676,0.016129032,0.000253421,0.002409639,0.046632124,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.51,0.84,0.55,0.01,0.33,0.22,UM,"Reference Laboratory for antimicrobial resistance at the National Institute of Public Health Research (INSPI), Ecuador"
2014,"(2009,2014]",0.092682927,0.207407407,NA,0,0,0.153846154,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.054627089,0.024054983,0.03125,0,0,0.071661238,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.099429897,0.295620438,0.024937656,0.000103167,0.004755112,0.187078652,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.105347422,0.127236581,0.054726368,0.000640307,0.00695825,0.169781931,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.52,0.79,0.16,0,0.01,0.07,LM,MDS-Lancet Laboratories Ghana Limited
2014,"(2009,2014]",0.210338681,0.725274725,0.932223543,0.011586453,0.623161765,0.429184549,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.16429895,0.355590062,0.44469526,0,0.011272142,0.334677419,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.032894737,NA,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.83,0.8,0.84,0.11,0.57,0.47,LM,"Private laboratory network, India"
2014,"(2009,2014]",0.10739502,0.115819209,0.012658228,0.000370782,0.005665722,0.084745763,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.286681104,0.564821835,0.899371069,0.002164502,0.329277567,0.250996016,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.44,0.89,0.92,0,0,NA,LM,National Institute for Public Health of Kosovo
2014,"(2009,2014]",0.109090909,0.528846154,0.788461538,0,0.016949153,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.080808081,0.525974026,0.696969697,0,0.012987013,0.290322581,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.119565217,0.348484848,NA,0.002717391,0.015151515,0.047619048,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.73,0.82,NA,0,0,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2014,"(2009,2014]",0.19,0.8,NA,NA,NA,NA,L,"Malawi Liverpool Wellcome Trust Clinical Research Programme, University of Malawi the College of Medicine"
2014,"(2009,2014]",0.23,0.31,0.52,0,0.03,NA,UM,"Ministry of Health, Malaysia"
2014,"(2009,2014]",0.108208955,0.282828283,NA,0,0.090909091,0.138888889,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.71,0.42,0.97,0.02,0.08,0.3,UM,Hospital Civil de Guadalajara Fray Antonio Alcalde
2014,"(2009,2014]",0.061201572,0.058771149,0,0,0.002671416,0.044182622,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.07,0.22,NA,0,0,NA,H,"Public Health Surveillance, Institute of Environmental Science and Research Ltd (ESR), New Zealand"
2014,"(2009,2014]",0.057877814,0.058981233,0.029411765,0,0,0.05859375,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.78,0.87,NA,0.04,0.21,NA,LM,"Chughtai's laboratory, Lahore (CLL)"
2014,"(2009,2014]",0.105069124,0.68172043,0.534391534,0.002042901,0.013303769,0.275675676,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.164211783,0.408878505,0.530534351,0.00020008,0.017636684,0.22462406,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.294117647,0.73828125,0.81300813,0.006557377,0.315175097,0.585106383,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",NA,0.9,0.62,NA,0.16,NA,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2014,"(2009,2014]",0.36,0.89,0.93,0.01,0.37,0.47,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2014,"(2009,2014]",0.318335208,0.693711968,0.329192547,0,0.026315789,0.384,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.127467105,0.266094421,0.264705882,0,0.008583691,0.3125,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.19,0.62,0.74,0,0.04,0.43,UM,"SA National Health Laboratory Services and SASCM Private Data, South Africa"
2014,"(2009,2014]",0.123346504,0.180237154,0.653846154,0.00051573,0.022906793,0.184633028,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.055606477,0.045,0.038461538,0,0,0.071078431,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.09,0.1,0.08,0,0.01,0.12,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2014,"(2009,2014]",0.54,0.58,0.52,0.04,0.16,0.25,H,Taiwan National Institutes of Infectious Diseases and Vaccinology
2014,"(2009,2014]",0.36,0.3,0.56,0.01,0.04,0.21,UM,"National Antimicrobial Resistance Surveillance Center, Thailand (NARST)"
2014,"(2009,2014]",0.39,0.61,0.9,0.01,0.28,0.3,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2014,"(2009,2014]",0.103198843,0.093047035,0.016666667,0.001413539,0.008419083,0.062711864,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2014,"(2009,2014]",0.12,0.12,0.27,0,0.04,0.15,H,"National Healthcare Safety Network, USA/ResistanceMap Surveillance Network"
2015,"(2014,2019]",0.17,0.52,0.87,0.01,0.14,0.55,UM,WHONET-Argentina Network and SIREVA II Argentina Network
2015,"(2014,2019]",0.11,0.06,NA,0,0,0.08,H,Australian Group on Antimicrobial Resistance (AGAR)
2015,"(2014,2019]",0.096734694,0.083809524,0.09375,0.000210084,0.007827789,0.122058824,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.63,0.88,0.94,0.1,0.67,0.86,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.096799074,0.197044335,NA,0,0.005141388,0.0390625,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.23,0.77,0.89,0,0.08,0.2,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.385365854,0.75,0.738461538,0,0.031578947,0.254545455,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.59,0.076,0.59,0.019,0.365,0.224,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2015,"(2014,2019]",0.125239006,0.468421053,0.89,0,0.023684211,0.385214008,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.284552846,0.435483871,0.830508475,0,0.129032258,0.209302326,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.145018916,0.541284404,0.066666667,0,0.002727273,0.105603448,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.074764306,0.077502691,0.046153846,0.000247158,0,0.04576659,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.113821138,0.23655914,NA,0,0,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.060571165,0.029503106,0.023255814,0,0,0.046920821,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.109763822,0.305389222,0.056074766,0.000286232,0.004901961,0.164155844,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.102978629,0.102466793,0.065281899,0.000332152,0.001263424,0.147270855,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.52,0.79,0.16,0,0.01,0.07,LM,MDS-Lancet Laboratories Ghana Limited
2015,"(2014,2019]",0.198353909,0.69535865,0.934893184,0.011522634,0.619409283,0.404444444,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.167324778,0.372159091,0.552462527,0,0.001455604,0.358441558,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.01734104,0,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.78,0.87,0.73,0.15,0.56,0.43,LM,Private laboratory network/Indian Council of Medical Research/Fortis Healthcare Limited
2015,"(2014,2019]",0.113722517,0.147286822,0.05952381,0.000382409,0.005141388,0.092307692,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.300786838,0.55877939,0.78313253,0.001967096,0.335167584,0.23012939,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.51,0.88,NA,0.05,0.23,NA,LM,"A Private tertiary-care hospital, Kenya"
2015,"(2014,2019]",NA,NA,0.9,NA,NA,NA,LM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.179104478,0.469565217,0.68852459,0,0,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.160068847,0.516853933,0.808219178,0,0,0.268292683,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.126801153,0.283333333,NA,0,0,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.66,NA,0.84,0,NA,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",NA,0.68,NA,NA,NA,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2015,"(2014,2019]",0.26,0.33,0.55,0.01,0.04,NA,UM,"Ministry of Health, Malaysia"
2015,"(2014,2019]",0.117647059,0.159090909,NA,0,0.045454545,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.58,0.53,NA,0.02,0.14,0.35,UM,Hospital Civil de Guadalajara Fray Antonio Alcalde
2015,"(2014,2019]",0.060785977,0.094323873,0.042553191,0.000141443,0.001670844,0.036977492,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.06,0.14,NA,0,0,NA,H,"Public Health Surveillance, Institute of Environmental Science and Research Ltd (ESR), New Zealand"
2015,"(2014,2019]",0.060284762,0.049928673,0.09375,0.000303306,0.001428571,0.057017544,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.9,0.96,NA,0.04,0.42,NA,LM,"Chughtai's laboratory, Lahore (CLL)"
2015,"(2014,2019]",0.119254658,0.642011834,0.655737705,0.001334223,0.004545455,0.37007874,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.160900298,0.404011461,0.576547231,0.000933881,0.033573141,0.198152813,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.268292683,0.707407407,0.814814815,0.019021739,0.247232472,0.663043478,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.78,0.95,0.61,0,0.22,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.31,0.91,0.95,0.01,0.44,0.56,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.300111982,0.671641791,0.281690141,0,0.009174312,0.519083969,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.136500754,0.227848101,0.387096774,0,0.012658228,0.156028369,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.21,0.67,0.71,0,0.06,0.32,UM,"SA National Health Laboratory Services and SASCM Private Data, South Africa"
2015,"(2014,2019]",0.11621033,0.203219316,0.536842105,0.000156274,0.021577883,0.22706422,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.062385321,0.032967033,0.029411765,0.000753721,0,0.065326633,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.1,0.08,0.11,0,0,0.12,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.54,0.6,0.57,0.04,0.18,0.2,H,Taiwan National Institutes of Infectious Diseases and Vaccinology
2015,"(2014,2019]",0.37,0.3,0.55,0.01,0.04,0.18,UM,"National Antimicrobial Resistance Surveillance Center, Thailand (NARST)"
2015,"(2014,2019]",0.53,0.7,0.89,0.05,0.35,0.37,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2015,"(2014,2019]",0.112594312,0.104803493,0.007575758,0.002546844,0.004158004,0.024048096,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2015,"(2014,2019]",0.15,0.13,0.26,0,0.04,0.13,H,Becton Dickinson
2015,"(2014,2019]",0.64,NA,NA,0,0,NA,L,lancet Laboratories
2016,"(2014,2019]",0.22,0.58,0.82,0.01,0.16,0.33,UM,WHONET-Argentina Network and SIREVA II Argentina Network
2016,"(2014,2019]",0.11,0.09,0.05,0,0.01,0.08,H,Australian Group on Antimicrobial Resistance (AGAR)
2016,"(2014,2019]",0.100056958,0.095582329,0.12345679,0.00019478,0.006677796,0.129310345,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.5,NA,NA,0.01,NA,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.61,0.88,0.82,0.12,0.68,0.76,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.104896976,0.228699552,0.025641026,0.000520156,0.023916293,0.095890411,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.23,0.72,0.91,0.02,0.11,0.31,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.415966387,0.725,0.747572816,0.008928571,0.044025157,0.303571429,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.566,0.345,0.6,0.015,0.087,0.223,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2016,"(2014,2019]",0.147368421,0.485981308,0.944751381,0,0,0.423076923,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.302013423,0.306666667,NA,0,0.106666667,0.1875,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.150604378,0.518063584,0.01754386,0,0,0.088362069,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.06567933,0.075134168,0,0,0.002680965,0.024017467,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",NA,0.93,NA,NA,0.53,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.089871612,0.327868852,NA,0,0,0.203703704,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.068958245,0.040789474,NA,0.000206954,0.002597403,0.059659091,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.112260232,0.288794763,0.071111111,9.15E-05,0.003955696,0.155995935,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",NA,0.97,NA,NA,0.21,NA,LM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.110994764,0.136245111,0.048672566,5.82E-05,0.004889179,0.144866385,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.54,0.79,0.14,0,0,0.16,LM,MDS-Lancet Laboratories Ghana Limited
2016,"(2014,2019]",0.176380368,0.724809483,0.953542393,0.009209517,0.668644068,0.420600858,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.167084797,0.37534626,0.586034913,0,0.004267425,0.332882273,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.041666667,NA,NA,NA,NA,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.8,0.92,0.83,0.2,0.75,0.41,LM,Max Healthcare Institute Limited
2016,"(2014,2019]",0.113902848,0.134955752,0,0.00033456,0.006622517,0.061728395,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.297743348,0.558325913,0.784900285,0.002620373,0.339401821,0.234660033,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.44,0.3,0.69,0,0.02,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",NA,0.86,0.95,NA,0,NA,LM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.241106719,0.473684211,0.731707317,0,0.022222222,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.49,NA,NA,0.06,NA,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.147169811,0.567484663,0.816091954,0,0,0.162162162,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.136363636,0.358974359,NA,0,0,0.064516129,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.73,NA,0.81,0,NA,NA,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2016,"(2014,2019]",0.78,NA,0.53,0.04,0.17,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.146341463,0.215686275,NA,0,0.058823529,0.125,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.065931034,0.10530303,0,0.000138026,0.000759301,0.043939394,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.055570915,0.057953144,0,0.000553097,0,0.066666667,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2016,"(2014,2019]",0.42,0.72,0.41,0.06,0.29,0.22,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2016,"(2014,2019]",0.137182788,0.644483363,0.659846547,0.000391696,0.021371327,0.261964736,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
